date,Q_m3d,storage_m3,substeps
2013-05-25,5766.890254834272,1770073.872611504,243
2013-05-26,5681.8087059316,1763785.017236588,243
2013-05-27,5598.611646995485,1757579.3589206082,243
2013-05-28,5517.310763178231,1751455.0014884456,243
2013-05-29,5435.21641491803,1745412.7384045431,243
2013-05-30,5355.848923018739,1739449.84281254,243
2013-05-31,5277.765099749506,1733565.031043806,243
2013-06-01,5035.745877711105,1727489.049577062,243
2013-06-02,4944.67238593777,1721504.1416020913,243
2013-06-03,4860.298163053815,1715603.6078500045,243
2013-06-04,4781.542675428095,1709781.8295855434,243
2013-06-05,4706.725119471786,1704034.8688770386,243
2013-06-06,4635.610892100961,1698359.0223959046,243
2013-06-07,4566.334831493211,1692752.4519753784,243
2013-06-08,4496.1244241925915,1687216.0919621529,243
2013-06-09,4428.1398180217975,1681747.716555098,243
2013-06-10,4357.719876554797,1676349.7610895103,243
2013-06-11,4286.040946235417,1671023.4845542419,243
2013-06-12,4223.292091525861,1665759.956873683,243
2013-06-13,4162.604850250066,1660557.1164344,243
2013-06-14,4104.083058457824,1655412.7977869092,243
2013-06-15,4045.7770217270618,1650326.785176149,243
2013-06-16,3986.8888935116147,1645299.6606936045,243
2013-06-17,3930.6065647797686,1640328.8185397917,243
2013-06-18,3876.4104070845087,1635412.1725436742,243
2013-06-19,3823.180637857414,1630548.7563167838,243
2013-06-20,3770.425076165705,1625738.0956515851,243
2013-06-21,3719.315147511431,1620978.5449150407,243
2013-06-22,3669.492810570405,1616268.8165154373,243
2013-06-23,3621.005235927415,1611607.575690477,243
2013-06-24,3573.733562692537,1606993.6065387514,243
2013-06-25,3526.3701690288754,1602427.0007806895,243
2013-06-26,3480.642268499828,1597906.1229231567,243
2013-06-27,3433.8987477629007,1593431.9885863608,243
2013-06-28,3389.4930469407727,1589002.259950387,243
2013-06-29,3345.030933602483,1584616.9934277516,243
2013-06-30,3302.170529755068,1580274.5873089635,243
2013-07-01,2886.692628042777,1575594.7535347408,243
2013-07-02,2832.4028324384753,1570969.2095561223,243
2013-07-03,2775.3540780039084,1566400.7143319384,243
2013-07-04,2706.4993729987227,1561901.0738127597,243
2013-07-05,2650.5668221304704,1557457.3658444493,243
2013-07-06,2603.691952501428,1553060.5327457679,243
2013-07-07,2557.1460348793817,1548710.2455647085,243
2013-07-08,2513.3512825488624,1544403.7531359796,243
2013-07-09,2471.793971269163,1540138.8180185305,243
2013-07-10,2431.1112353245308,1535914.565637026,243
2013-07-11,2391.122692532609,1531730.3017983134,243
2013-07-12,2352.3255116546106,1527584.8351404788,243
2013-07-13,2313.725759616359,1523477.9682346825,243
2013-07-14,2274.575347530893,1519410.2517409716,243
2013-07-15,2238.111167266271,1515378.9994275253,243
2013-07-16,2202.2260177794424,1511383.632263566,243
2013-07-17,2167.042700365656,1507423.4484170203,243
2013-07-18,2132.4884741406468,1503497.8187966996,243
2013-07-19,2098.533717419491,1499606.1439331002,243
2013-07-20,2065.1353005794854,1495747.8674863407,243
2013-07-21,2032.317979751625,1491922.408360409,243
2013-07-22,2000.0551542807416,1488129.2120599484,243
2013-07-23,1968.4202258070045,1484367.6506879614,243
2013-07-24,1933.156049268092,1480641.3534925133,243
2013-07-25,1899.329235201706,1476948.8831111316,243
2013-07-26,1868.9000543493357,1473286.8419106023,243
2013-07-27,1838.8924514087894,1469654.8083130135,243
2013-07-28,1809.021635157992,1466052.6455316755,243
2013-07-29,1779.3763185609178,1462480.1280669346,243
2013-07-30,1750.5027607290585,1458936.4841600256,243
2013-07-31,1722.034035363472,1455421.3089784821,243
2013-08-01,1912.311735428832,1452086.0040858213,243
2013-08-02,1888.7845159284393,1448774.226412661,243
2013-08-03,1864.9357520562685,1445486.2975033727,243
2013-08-04,1841.4968614463783,1442221.8074846943,243
2013-08-05,1818.2174282928086,1438980.5968991695,243
2013-08-06,1795.2257299320395,1435762.3780120055,243
2013-08-07,1772.4938993118326,1432566.8909554617,243
2013-08-08,1749.324676673356,1429394.5731215563,243
2013-08-09,1726.4421227546031,1426245.1378415697,243
2013-08-10,1704.4379196697469,1423117.706764668,243
2013-08-11,1682.630368773322,1420012.0832386627,243
2013-08-12,1660.9685924583669,1416928.1214889723,243
2013-08-13,1639.131808540979,1413865.9965231994,243
2013-08-14,1616.9210316361482,1410826.0823343312,243
2013-08-15,1596.030316632669,1407807.0588604666,243
2013-08-16,1574.6159606899223,1404809.4497425447,243
2013-08-17,1552.760916227437,1401833.6956690853,243
2013-08-18,1531.5537288051187,1398879.1487830481,243
2013-08-19,1511.4776081067598,1395944.6780177094,243
2013-08-20,1491.5450084851677,1393030.1398519923,243
2013-08-21,1471.8701560648246,1390135.2765386954,243
2013-08-22,1451.9718031724537,1387260.311578291,243
2013-08-23,1432.2442207585177,1384405.0742003005,243
2013-08-24,1412.9548149639363,1381569.1262281046,243
2013-08-25,1393.8186393938581,1378752.3144314787,243
2013-08-26,1374.923160226745,1375954.39811402,243
2013-08-27,1356.1989135127137,1373175.2060432753,243
2013-08-28,1336.1644157967153,1370416.0484702466,243
2013-08-29,1318.1160821197177,1367674.939230895,243
2013-08-30,1300.1778545940383,1364951.7682190689,243
2013-08-31,1282.0841292945756,1362246.6909325423,243
2013-09-01,1502.0184580484156,1359742.046069434,243
2013-09-02,1489.0546748126608,1357250.3649895613,243
2013-09-03,1475.7878749259498,1354771.9507095753,243
2013-09-04,1462.2352418301843,1352307.0890626851,243
2013-09-05,1448.5120731411253,1349855.950584484,243
2013-09-06,1434.7478472442117,1347418.5763321798,243
2013-09-07,1421.0124592087914,1344994.937467911,243
2013-09-08,1407.4689417617146,1342584.8421210893,243
2013-09-09,1393.9970019669954,1340188.2187140624,243
2013-09-10,1380.4690699219454,1337805.1232390804,243
2013-09-11,1366.8961171480578,1335435.6007168724,243
2013-09-12,1353.3120494350542,1333079.6622623773,243
2013-09-13,1339.8006211256825,1330737.2352361917,243
2013-09-14,1326.3258356771648,1328408.2829954545,243
2013-09-15,1312.9550980455924,1326092.701492349,243
2013-09-16,1298.1361872892112,1323791.9388999997,243
2013-09-17,1284.3968321227685,1321504.915662817,243
2013-09-18,1271.0901249754925,1319231.1991327815,243
2013-09-19,1256.8290353322618,1316971.7436923892,243
2013-09-20,1243.6602777071048,1314725.4570096221,243
2013-09-21,1231.3342406186957,1312491.4963639434,243
2013-09-22,1219.2182403943252,1310269.6517184891,243
2013-09-23,1207.2058393916332,1308059.8194740375,243
2013-09-24,1195.2497952653312,1305861.9432737122,243
2013-09-25,1183.413678369553,1303675.9031902826,243
2013-09-26,1171.1720913726122,1301502.10469385,243
2013-09-27,1158.9780467518822,1299340.5002420382,243
2013-09-28,1147.251853665638,1297190.6219833125,243
2013-09-29,1135.6252906125255,1295052.37028764,243
2013-09-30,1124.0660873640545,1292925.677795216,243
2013-10-01,1410.2046030766446,1291040.1135176513,243
2013-10-02,1405.0193159079295,1289159.7345272554,243
2013-10-03,1398.4878670225967,1287285.8869857448,243
2013-10-04,1391.5824241686728,1285418.9448870881,243
2013-10-05,1384.7214095790055,1283558.8638030211,243
2013-10-06,1377.703330998041,1281705.800797535,243
2013-10-07,1370.4892677033436,1279859.9518553438,243
2013-10-08,1363.0802272681262,1278021.5119535876,243
2013-10-09,1355.65100271228,1276190.5012763874,243
2013-10-10,1348.145253362332,1274366.996348537,243
2013-10-11,1340.65612072238,1272550.9805533267,243
2013-10-12,1333.211807548732,1270742.40907129,243
2013-10-13,1325.781645376666,1268941.2677514253,243
2013-10-14,1318.216856369248,1267147.691220568,243
2013-10-15,1310.4600639820214,1265361.871482098,243
2013-10-16,1302.8510655013029,1263583.6607421087,243
2013-10-17,1295.286290685844,1261813.0147769349,243
2013-10-18,1287.7428063533384,1260049.9122960935,243
2013-10-19,1280.2505270617198,1258294.3020945438,243
2013-10-20,1272.7524873634916,1256546.1899326923,243
2013-10-21,1265.237657821935,1254805.5926003824,243
2013-10-22,1257.709068874095,1253072.5238570203,243
2013-10-23,1250.1441174659062,1251347.0200650664,243
2013-10-24,1242.6002633310504,1249629.0601272474,243
2013-10-25,1235.0478390254661,1247918.652613734,243
2013-10-26,1227.4952343988348,1246215.797704847,243
2013-10-27,1219.9484579071518,1244520.489572452,243
2013-10-28,1212.4104338935226,1242832.7194640704,243
2013-10-29,1204.9056481502134,1241152.4541414322,243
2013-10-30,1197.456418698153,1239479.638048246,243
2013-10-31,1190.025440606952,1237814.252933151,243
2013-11-01,1346.1173492285534,1236305.0230241045,243
2013-11-02,1342.1801555400825,1234799.7303087465,243
2013-11-03,1337.8832039970084,1233298.7345449314,243
2013-11-04,1333.3675174677855,1231802.2544676457,243
2013-11-05,1328.597461594466,1230310.5444462332,243
2013-11-06,1323.6498951036128,1228823.7819913116,243
2013-11-07,1318.5674377013574,1227342.1019937922,243
2013-11-08,1313.4191075218487,1225865.5703264524,243
2013-11-09,1308.1648866920377,1224394.2928799423,243
2013-11-10,1302.8245761508233,1222928.3557439735,243
2013-11-11,1297.54385063491,1221467.6993335206,243
2013-11-12,1292.4898779820296,1220012.0968957206,243
2013-11-13,1287.3898349585588,1218561.594500944,243
2013-11-14,1282.2426916437335,1217116.2392494823,243
2013-11-15,1277.1918984944577,1215675.9347911698,243
2013-11-16,1272.2958181642107,1214240.5264131876,243
2013-11-17,1267.3762831501308,1212810.0375702195,243
2013-11-18,1262.4267233362998,1211384.4982870652,243
2013-11-19,1257.4524859818275,1209963.9332412654,243
2013-11-20,1252.4587229033577,1208548.361958544,243
2013-11-21,1247.4486478916015,1207137.8007508344,243
2013-11-22,1242.4245405033807,1205732.263650513,243
2013-11-23,1237.3869070093724,1204331.7641836856,243
2013-11-24,1232.333386740379,1202936.3182371273,243
2013-11-25,1227.2601412057056,1201545.9455361036,243
2013-11-26,1222.0815340829658,1200160.7514422026,243
2013-11-27,1217.0058214305545,1198780.633060954,243
2013-11-28,1211.9270074355527,1197405.5934937005,243
2013-11-29,1206.8465878020152,1196035.6343460805,243
2013-11-30,1201.7657449808548,1194670.7560412816,243
2013-12-01,1194.0851114151058,1193308.3155771985,243
2013-12-02,1188.974442174983,1191950.9857823555,243
2013-12-03,1183.879969493578,1190598.750460194,243
2013-12-04,1178.793552975961,1189251.60155455,243
2013-12-05,1173.715196513663,1187909.5310053683,243
2013-12-06,1168.645003587798,1186572.5306491125,243
2013-12-07,1163.5778150103044,1185240.5974814342,243
2013-12-08,1158.510060271806,1183913.7320684944,243
2013-12-09,1153.4518627802365,1182591.9248530462,243
2013-12-10,1148.4169800941356,1181275.152520284,243
2013-12-11,1143.4481356349763,1179963.349031981,243
2013-12-12,1138.4927765921213,1178656.500902721,243
2013-12-13,1133.5422473767296,1177354.6033026762,243
2013-12-14,1128.599571931268,1176057.648378077,243
2013-12-15,1123.6527718357731,1174765.6402535732,243
2013-12-16,1118.722355968411,1173478.5625449368,243
2013-12-17,1113.7699837301382,1172196.4372085386,243
2013-12-18,1108.8174113483158,1170919.2644445223,243
2013-12-19,1103.9329659101543,1169646.9761259442,243
2013-12-20,1099.0768635171455,1168379.543909759,243
2013-12-21,1094.2017693723076,1167116.9867877187,243
2013-12-22,1089.4013054753643,1165859.2301295754,243
2013-12-23,1084.636529594752,1164606.2382473126,243
2013-12-24,1079.8763016151254,1163358.0065930295,243
2013-12-25,1075.12279317025,1162114.5284471912,243
2013-12-26,1070.375911482469,1160875.7971830408,243
2013-12-27,1065.7043355795079,1159641.7374947933,243
2013-12-28,1061.1567951262452,1158412.225346999,243
2013-12-29,1056.4641234943167,1157187.4058708367,243
2013-12-30,1051.7164632001416,1155967.3340549686,243
2013-12-31,1047.2313662169956,1154751.7473360836,243
2014-01-01,1039.8876052645799,1153537.922412565,243
2014-01-02,1035.1155063731428,1152328.8695879378,243
2014-01-03,1030.1515351010319,1151124.7807345828,243
2014-01-04,1025.7082415081393,1149925.1351748207,243
2014-01-05,1021.2868660011161,1148729.9109905655,243
2014-01-06,1016.9128918119538,1147539.0607804996,243
2014-01-07,1012.5490318162199,1146352.5744304294,243
2014-01-08,1008.1915630628653,1145170.4455491125,243
2014-01-09,1003.8527912483848,1143992.6554396101,243
2014-01-10,999.5308446546849,1142819.1872767014,243
2014-01-11,995.2164803825151,1141650.033478065,243
2014-01-12,990.9107894220222,1140485.185370389,243
2014-01-13,986.6146929436661,1139324.6333591912,243
2014-01-14,982.3289822172671,1138168.36705872,243
2014-01-15,978.0500326466579,1137016.3797078193,243
2014-01-16,973.7121958812065,1135868.730193684,243
2014-01-17,969.4584775204137,1134725.3343979097,243
2014-01-18,965.2173041815702,1133586.1797754741,243
2014-01-19,960.9883595353756,1132451.2540976848,243
2014-01-20,956.7726721554361,1131320.5441072753,243
2014-01-21,952.5686914981641,1130194.0380975232,243
2014-01-22,948.377967857087,1129071.722811412,243
2014-01-23,944.2016323812138,1127953.5838607769,243
2014-01-24,940.039250314964,1126839.607292208,243
2014-01-25,935.8907870988194,1125729.779186855,243
2014-01-26,931.7564986246005,1124624.0853699765,243
2014-01-27,927.6366236598994,1123522.5114280626,243
2014-01-28,923.6008519723844,1122424.9732578362,243
2014-01-29,919.6428750730418,1121331.3930645091,243
2014-01-30,915.6511048281398,1120241.804641427,243
2014-01-31,911.6874329557475,1119156.1798902173,243
2014-02-01,921.7721516828178,1118087.4618617787,243
2014-02-02,918.1824485005936,1117022.3335365225,243
2014-02-03,914.558936704475,1115960.8287230623,243
2014-02-04,910.9077591838441,1114902.9750871228,243
2014-02-05,907.2306523414454,1113848.7985580256,243
2014-02-06,903.5377017723522,1112798.3149794976,243
2014-02-07,899.834196626035,1111751.5349061158,243
2014-02-08,896.1240509371864,1110708.464978423,243
2014-02-09,892.4104964594017,1109669.1086052079,243
2014-02-10,888.6962104780259,1108633.4665179742,243
2014-02-11,884.7625722340899,1107601.7580689844,243
2014-02-12,881.0102253091181,1106573.8019669196,243
2014-02-13,877.3699313277039,1105549.4861588362,243
2014-02-14,873.7413547642655,1104528.7989273162,243
2014-02-15,870.1203967074989,1103511.732653853,243
2014-02-16,866.5110699749212,1102498.2757071224,243
2014-02-17,862.9462590045887,1101488.3835713621,243
2014-02-18,859.3988165720957,1100482.0388780343,243
2014-02-19,855.8610354504208,1099479.2319658282,243
2014-02-20,852.2779779700222,1098480.0081111025,243
2014-02-21,848.7493032049979,1097484.3129311418,243
2014-02-22,845.240620660189,1096492.126433726,243
2014-02-23,841.7431063978593,1095503.4374505724,243
2014-02-24,838.2568215805231,1094518.2347522362,243
2014-02-25,834.7823374549052,1093536.5065380256,243
2014-02-26,35320.610740552656,1586362.9034896558,228
2014-02-27,53945.684144639294,1892133.371204164,231
2014-02-28,45762.64327654167,2041459.0507447664,235
2014-03-01,21067.036626287103,2020078.3259868887,241
2014-03-02,20956.057348937844,2021754.6161492472,241
2014-03-03,96095.24502147996,2387191.3587489435,229
2014-03-04,31913.37269596886,2354945.4815438143,241
2014-03-05,84129.43765425985,2564882.303946997,233
2014-03-06,38071.533207438326,2526478.2662303983,241
2014-03-07,34612.298075774124,2491533.463645464,242
2014-03-08,32512.701819613485,2458688.25731669,242
2014-03-09,30912.263535756992,2427443.4892717726,243
2014-03-10,29610.973780895027,2397500.010981717,243
2014-03-11,28315.235101183785,2368852.271371373,243
2014-03-12,27119.554974855764,2341400.211887357,243
2014-03-13,26007.868439781854,2315059.8389384146,243
2014-03-14,24972.97989657652,2289754.3545326777,243
2014-03-15,23971.482674203722,2265450.3673493136,243
2014-03-16,22979.91495491043,2242137.9478852428,243
2014-03-17,22056.824902122284,2219748.61847396,243
2014-03-18,21193.07990697343,2198223.0340578263,243
2014-03-19,20378.3622493268,2177512.167299339,243
2014-03-20,19605.73552269759,2157573.927267481,243
2014-03-21,18862.044786338138,2138379.3779719826,243
2014-03-22,18179.971716110038,2119866.901746712,243
2014-03-23,17536.707484178154,2101997.6897533736,243
2014-03-24,16926.11302730432,2084739.072216909,243
2014-03-25,16346.360338311084,2068060.2073694374,243
2014-03-26,15794.238975735754,2051933.4638845413,243
2014-03-27,15271.930612008926,2036329.028763372,243
2014-03-28,43515.41938746552,2217202.1069845324,234
2014-03-29,24444.605478021225,2212356.3243893674,241
2014-03-30,21096.21305114208,2190927.606829065,242
2014-03-31,101366.6931766381,2550003.038981303,230
2014-04-01,85507.91594664034,2686614.693235485,234
2014-04-02,41093.05997539771,2645026.568558136,241
2014-04-03,47152.869701215364,2651950.761846405,239
2014-04-04,52143.001296919945,2677060.113835505,239
2014-04-05,37822.07311842724,2638742.976015127,242
2014-04-06,35107.539362333184,2603140.3719508424,243
2014-04-07,33064.16572431422,2569581.141524577,243
2014-04-08,31289.820071211485,2537796.2567514144,243
2014-04-09,29707.601210399465,2507593.5908390637,243
2014-04-10,28281.662007817,2478816.8641292956,243
2014-04-11,26977.04115389607,2451344.7582734483,243
2014-04-12,25763.845841924594,2425085.8477295726,243
2014-04-13,24641.122804448874,2399949.6602231725,243
2014-04-14,23608.58079177088,2375846.0147294505,243
2014-04-15,22645.128065985096,2352705.821961514,243
2014-04-16,21740.274440742964,2330470.48281882,243
2014-04-17,20895.172454895386,2309080.2456619735,243
2014-04-18,20107.497095132647,2288477.6838648897,243
2014-04-19,19369.97893423208,2268612.6402287064,243
2014-04-20,18684.048631902253,2249433.526894853,243
2014-04-21,18037.299834595462,2230901.1623583063,243
2014-04-22,17428.23792918858,2212977.8597271666,243
2014-04-23,16855.795036696763,2195626.9999885187,243
2014-04-24,16314.569938642837,2178817.3653479246,243
2014-04-25,15801.466499200955,2162520.8341467725,243
2014-04-26,15313.917473289583,2146711.8519715318,243
2014-04-27,14852.377906474218,2131364.4093631064,243
2014-04-28,14412.017279982965,2116457.327381172,243
2014-04-29,13993.50244012282,2101968.760239098,243
2014-04-30,13596.206540091827,2087877.4889970552,243
2014-05-01,13278.32379884699,2073992.1185292238,243
2014-05-02,12915.643739135541,2060469.428121104,243
2014-05-03,12570.533780990472,2047291.847671129,243
2014-05-04,12237.658084162349,2034447.1429179823,243
2014-05-05,11918.315102124192,2021921.7811468737,243
2014-05-06,11613.528203106789,2009701.2062747825,243
2014-05-07,11321.813643037645,1997772.3459627605,243
2014-05-08,11043.2132101367,1986122.0860836394,243
2014-05-09,10774.98188968592,1974740.057524969,243
2014-05-10,10514.473539421173,1963618.5373165635,243
2014-05-11,10266.412980541425,1952745.0776670377,243
2014-05-12,10024.556605411532,1942113.4743926418,243
2014-05-13,9795.166364810966,1931711.2613588464,243
2014-05-14,9572.318144045841,1921531.8965458162,243
2014-05-15,9359.12347681618,1911565.7264000156,243
2014-05-16,9152.702951525176,1901805.976779506,243
2014-05-17,8949.386875272334,1892249.5432352494,243
2014-05-18,8757.259800062586,1882885.2367662024,243
2014-05-19,8572.291837147042,1873705.898260071,243
2014-05-20,8393.02697445925,1864705.8246166273,243
2014-05-21,8219.5640088239,1855879.213938819,243
2014-05-22,8051.807939995384,1847220.3593298392,243
2014-05-23,7889.353258759553,1838723.9594020953,243
2014-05-24,7732.787615554245,1830384.1251175567,243
2014-05-25,7581.00350796485,1822196.0749406074,243
2014-05-26,7434.108215962142,1814154.920055661,243
2014-05-27,7293.22241428129,1806254.6509723952,243
2014-05-28,7154.768904151932,1798492.8353992589,243
2014-05-29,7019.952808441665,1790865.8359218328,243
2014-05-30,6890.5412798273155,1783368.2479730211,243
2014-05-31,6765.4785727100225,1775995.7227313267,243
2014-06-01,6513.835008457306,1768441.6521338364,243
2014-06-02,6389.637479969303,1761011.7790648341,243
2014-06-03,6268.639526067304,1753702.9039497338,243
2014-06-04,6139.419581285681,1746523.2487794152,243
2014-06-05,6018.785422328862,1739464.2277680533,243
2014-06-06,5909.798148195728,1732514.1940308246,243
2014-06-07,5804.589240983597,1725669.369200808,243
2014-06-08,5701.305014348126,1718927.8285974269,243
2014-06-09,5600.9206437291605,1712286.6723646647,243
2014-06-10,5503.126682247504,1705743.3100933842,243
2014-06-11,5408.358555943941,1699294.7159484073,243
2014-06-12,5315.822981841632,1692938.6573775327,243
2014-06-13,5225.1001358828535,1686673.3216526168,243
2014-06-14,5136.7916971067925,1680496.294366477,243
2014-06-15,5050.365381516519,1674405.6933959275,243
2014-06-16,4966.03048299393,1668399.4273239006,243
2014-06-17,4883.767262878365,1662475.4244719893,243
2014-06-18,4796.078387731223,1656639.110495225,243
2014-06-19,4716.459359818374,1650882.4155463737,243
2014-06-20,4639.361466634323,1645202.8184907064,243
2014-06-21,4564.287303483582,1639598.2955981898,243
2014-06-22,4492.739511486611,1634065.3204976702,243
2014-06-23,4419.081037103667,1628606.0038715336,243
2014-06-24,4346.742191953587,1623219.026090547,243
2014-06-25,4278.191507234474,1617900.5989942795,243
2014-06-26,4209.992113659394,1612650.3712915871,243
2014-06-27,4143.825733527078,1607466.309969027,243
2014-06-28,4080.1055913558257,1602345.9687886382,243
2014-06-29,4018.0079659719513,1597287.7252336333,243
2014-06-30,3957.4723681460628,1592290.0172764543,243
2014-07-01,3531.766407050197,1586965.109723224,243
2014-07-02,3454.9582092275423,1581717.0103678165,243
2014-07-03,3382.6841853293636,1576541.1850363072,243
2014-07-04,3312.3758012803783,1571435.6680888468,243
2014-07-05,3249.5545003349007,1566392.972442332,243
2014-07-06,3187.3431537412152,1561412.4881424108,243
2014-07-07,3126.7007920653605,1556492.6462041654,243
2014-07-08,3070.0886260867164,1551629.4164318987,243
2014-07-09,3015.2204980235592,1546821.0547876952,243
2014-07-10,2958.631609637295,1542069.282031878,243
2014-07-11,2894.1754334087063,1537381.9654522892,243
2014-07-12,2840.2478386799385,1532748.5764674293,243
2014-07-13,2789.5853064134762,1528165.8500148358,243
2014-07-14,2737.4536732072056,1523635.2551954486,243
2014-07-15,2690.2768345044506,1519151.8372147642,243
2014-07-16,2642.485125491633,1514716.2109430926,243
2014-07-17,2596.531937812925,1510326.5378590997,243
2014-07-18,2551.8257588436873,1505981.570954076,243
2014-07-19,2506.1719454939057,1501682.2578624021,243
2014-07-20,2461.9764376138382,1497427.1402786083,243
2014-07-21,2419.5662996375513,1493214.4328327908,243
2014-07-22,2378.4098552148835,1489042.881831396,243
2014-07-23,2338.403150020172,1484911.3375351958,243
2014-07-24,2299.0848456537396,1480819.111543362,243
2014-07-25,2260.289129970134,1476765.681267212,243
2014-07-26,2221.516541139693,1472751.0235798922,243
2014-07-27,2182.6884370758244,1468775.1939966364,243
2014-07-28,2145.8347598435403,1464836.218090613,243
2014-07-29,2110.1889259442733,1460932.8880184887,243
2014-07-30,2075.291667352435,1457064.4552049562,243
2014-07-31,2038.7077955764298,1453232.6062631998,243
2014-08-01,2222.8189134837216,1449586.794192484,243
2014-08-02,2193.2350511755417,1445970.5659840766,243
2014-08-03,2164.3279498011893,1442383.2448770434,243
2014-08-04,2135.6832688082563,1438824.5684510032,243
2014-08-05,2107.2536446011713,1435294.32164917,243
2014-08-06,2078.919630158422,1431792.4088617796,243
2014-08-07,2049.342961329929,1428320.0727432177,243
2014-08-08,2020.9241222468759,1424876.1554637388,243
2014-08-09,1992.1438158892183,1421461.0184906176,243
2014-08-10,1960.8131944113034,1418077.2121389743,243
2014-08-11,1933.6511518128304,1414720.5678299295,243
2014-08-12,1906.7091366182635,1411390.8655360793,243
2014-08-13,1877.8024979179813,1408090.0698809293,243
2014-08-14,1851.9096974725458,1404815.1670262248,243
2014-08-15,1826.31337547671,1401565.860493516,243
2014-08-16,1800.9497427453375,1398341.9175935388,243
2014-08-17,1775.819228540137,1395143.1052077666,243
2014-08-18,1750.937644055541,1391969.174406479,243
2014-08-19,1726.5477173972963,1388819.6335318498,243
2014-08-20,1702.4896291370592,1385694.1507454808,243
2014-08-21,1678.6402132336138,1382592.5173750152,243
2014-08-22,1654.754657813543,1379514.7695599697,243
2014-08-23,1631.3539851733572,1376460.4224175643,243
2014-08-24,1608.3496796020395,1373429.0795807303,243
2014-08-25,1585.6357306527993,1370420.4506928455,243
2014-08-26,1563.1596811008262,1367434.2978545127,243
2014-08-27,1540.9738758620429,1364470.3308214187,243
2014-08-28,1519.1190033913213,1361528.2186607954,243
2014-08-29,1497.5776672323323,1358607.647836331,243
2014-08-30,1476.2477601687046,1355708.4069189304,243
2014-08-31,1454.4168198483153,1352830.99694185,243
2014-09-01,1670.3676793331497,1350158.002857457,243
2014-09-02,1654.0923706531275,1347501.2840817438,243
2014-09-03,1637.4995833810635,1344861.1580933027,243
2014-09-04,1620.6988913496707,1342237.832796893,243
2014-09-05,1604.0642440161419,1339631.142147817,243
2014-09-06,1587.502527071697,1337041.0132156853,243
2014-09-07,1570.8959696000193,1334467.4908410253,243
2014-09-08,1554.3092215760362,1331910.5552143892,243
2014-09-09,1537.701417432002,1329370.2273918972,243
2014-09-10,1521.0973956476182,1326846.5035911896,243
2014-09-11,1504.5046312718869,1324339.3725548577,243
2014-09-12,1488.3521782558628,1321848.393971542,243
2014-09-13,1472.2888987598226,1319373.478667722,243
2014-09-14,1455.365792059175,1316915.486470603,243
2014-09-15,1438.4566226423003,1314474.4034429006,243
2014-09-16,1422.5482278897643,1312049.2288099509,243
2014-09-17,1406.3691943472468,1309640.2332105436,243
2014-09-18,1390.1406934248034,1307247.4661120588,243
2014-09-19,1374.9928995948967,1304869.846807404,243
2014-09-20,1360.167206426685,1302507.0531959173,243
2014-09-21,1345.525133318336,1300158.901657539,243
2014-09-22,1331.034618608256,1297825.2406338707,243
2014-09-23,1316.6849578934007,1295505.9292709173,243
2014-09-24,1302.0795949772682,1293201.22327088,243
2014-09-25,1287.4669814122126,1290911.1298844079,243
2014-09-26,1273.5250759844885,1288634.9784033634,243
2014-09-27,1259.6389058826708,1286372.7130924207,243
2014-09-28,1245.8186406577688,1284124.268046703,243
2014-09-29,1232.1370655378078,1281889.5045761052,243
2014-09-30,1218.5439600719355,1279668.3342109732,243
2014-10-01,1503.7783170330454,1277689.1962194522,243
2014-10-02,1496.372272098169,1275717.464272866,243
2014-10-03,1488.2575477624428,1273753.8470506156,243
2014-10-04,1479.7862394810304,1271798.7011366466,243
2014-10-05,1471.0356356985517,1269852.30582646,243
2014-10-06,1461.9872390168834,1267914.9589129551,243
2014-10-07,1452.7617839448735,1265986.8374545223,243
2014-10-08,1443.5237390668713,1264067.9540409674,243
2014-10-09,1434.2295680415932,1262158.3647984378,243
2014-10-10,1424.8107336277258,1260258.194390322,243
2014-10-11,1415.3189335309085,1258367.5157823032,243
2014-10-12,1405.8522843562182,1256486.303823459,243
2014-10-13,1396.3621875915792,1254614.5819613794,243
2014-10-14,1387.1492514882352,1252752.0730354032,243
2014-10-15,1378.041407867067,1250898.671953048,243
2014-10-16,1368.5678756509092,1249054.7444029092,243
2014-10-17,1359.548886098631,1247219.8358423226,243
2014-10-18,1350.5481336589087,1245393.9280341757,243
2014-10-19,1341.5500893683288,1243577.0182703193,243
2014-10-20,1332.6516277694259,1241769.006968062,243
2014-10-21,1323.768806449801,1239969.878487124,243
2014-10-22,1314.8938545726355,1238179.6249580635,243
2014-10-23,1306.1510385186061,1236398.1142450569,243
2014-10-24,1297.5429223677725,1234625.211648201,243
2014-10-25,1289.0059559796587,1232860.8460177334,243
2014-10-26,1280.4899066020384,1231104.9964366434,243
2014-10-27,1271.9956806730129,1229357.6410814824,243
2014-10-28,1263.5258180703618,1227618.755588924,243
2014-10-29,1255.075690911815,1225888.3202235242,243
2014-10-30,1246.6366208830964,1224166.3239281531,243
2014-10-31,1238.2278388903592,1222452.7364147748,243
2014-11-01,1393.26407333716,1220896.3597816196,243
2014-11-02,1388.3506139709725,1219344.8966078307,243
2014-11-03,1383.1754012312385,1217798.6086467814,243
2014-11-04,1377.7219790047611,1216257.7741079587,243
2014-11-05,1372.1075030297152,1214722.554045111,243
2014-11-06,1366.3211294661387,1213193.1203558268,243
2014-11-07,1360.3559912985302,1211669.6518047103,243
