reach_id,dry_season_year,observed_days,expected_days,complete_season,routed_unimpaired_streamflow_volume_m3,routed_pumped_streamflow_volume_m3,routed_streamflow_depletion_volume_m3,integrated_routed_impaired_streamflow_fraction_pct,integrated_routed_streamflow_depletion_fraction_pct,local_unimpaired_streamflow_volume_m3,local_streamflow_depletion_volume_m3,integrated_local_streamflow_depletion_fraction_pct,routed_streamflow_depletion_mean_m3d,routed_streamflow_depletion_maximum_m3d,routed_natural_zero_flow_days,routed_pumped_zero_flow_days,routed_pumped_near_zero_flow_days,pumping_created_near_zero_flow_days,fraction_defined_days,days_with_at_least_50pct_depletion,days_with_at_least_90pct_depletion,routed_unimpaired_streamflow_mean_m3d,routed_unimpaired_streamflow_median_m3d,routed_unimpaired_streamflow_minimum_m3d,routed_unimpaired_streamflow_p05_m3d,routed_unimpaired_streamflow_minimum_7day_mean_m3d,routed_unimpaired_streamflow_minimum_30day_mean_m3d,routed_pumped_streamflow_mean_m3d,routed_pumped_streamflow_median_m3d,routed_pumped_streamflow_minimum_m3d,routed_pumped_streamflow_p05_m3d,routed_pumped_streamflow_minimum_7day_mean_m3d,routed_pumped_streamflow_minimum_30day_mean_m3d,depletion_volume_rank_within_season,depletion_fraction_rank_within_season,downstream_reach_id,is_outlet_reach,stream_node_count,reach_length_m,incremental_area_m2,upstream_area_m2
21,2013,153,153,True,20481.318384447855,14769.034215494614,5712.2841689532415,72.10978286783156,27.890217132168445,6990.101916644259,2767.750163145097,39.595276237028195,37.33519064675321,46.9396648701735,0,0,0,0,153,0,0,133.86482604214285,118.6213418243799,65.58964934370226,69.20622336565741,67.00125135851961,73.50293549844442,96.52963539538963,73.86452058484544,39.94802864724626,42.520471616819904,40.97211718638617,44.365523379185,21,18,27.0,False,11,654.5594475581136,394172.2247361882,981664.5910019783
22,2013,153,153,True,5688.439386580874,3458.288371625357,2230.151014955517,60.7950289456106,39.20497105438939,4419.572352698682,1930.663088762282,43.68438696525421,14.576150424545864,21.263569234788626,0,37,64,64,153,106,67,37.17934239595343,21.83341201185203,4.452994743502881,5.213891312937129,4.742068129534265,6.138938306632743,22.60319197140756,4.654018622172917,0.0,0.0,0.0,9.08162434143378e-15,28,7,25.0,False,16,925.2669877830901,394172.2269855382,1109707.801805299
23,2013,153,153,True,49675.13806128505,38711.499307148224,10963.638754136826,77.92932404010473,22.070675959895272,5215.428469533252,2439.7847276100774,46.780139769195664,71.65776963488122,92.3875656362323,0,0,0,0,153,0,0,324.6741049757193,290.48321682865264,147.9385778893154,157.39745260240036,151.49621537752446,167.88522280733875,253.01633534083805,199.88949195002837,100.60666409590584,105.25621098888936,102.44539253838467,109.54910033094556,15,30,37.0,False,8,483.6783322879794,173234.92754020586,1350730.3107679524
24,2013,153,153,True,11010.516867910621,6206.2954503622495,4804.221417548371,56.366976453667334,43.633023546332666,704.7026895346917,1028.764745340009,145.9856419760924,31.400139983976285,43.4897433110088,0,0,0,0,153,108,0,71.96416253536354,55.59842412917807,26.34245036924896,28.09248509084037,27.023737362584505,29.868005065347063,40.564022551387254,14.88077587395387,6.00178056478426,7.172960742729242,6.474300321941733,7.813322965935537,23,5,26.0,False,8,546.0397319625324,170724.27853797673,1343198.3602517666
25,2013,153,153,True,12700.789058543523,7860.608969872941,4840.1800886705805,61.89071351110499,38.10928648889499,2747.3252612803935,1741.840460391329,63.401319273697595,31.63516397823909,51.07220169950199,0,27,72,72,153,108,77,83.01169319309493,49.29342290059859,4.617949959610719,6.566674167264927,5.367892520463072,9.085659330893394,51.37652921485582,4.562909136112496,0.0,0.0,6.344131569286608e-17,2.1453949727856526e-13,22,8,33.0,False,16,967.7432223359499,401704.18460896594,1797626.2159163693
26,2013,153,153,True,18636.623433510442,11766.981274170503,6869.642159339938,63.13901934087662,36.86098065912337,1846.470303792063,861.3770652233409,46.64992788967936,44.899621956470185,61.095803071946754,0,0,0,0,153,85,0,121.80799629745387,103.81508404269567,56.87688489810985,60.17938730174537,58.16665159691941,63.454969938079486,76.90837434098368,46.41185748955061,28.252245857458277,29.27561846680023,29.03464345018218,30.674376278116082,19,9,27.0,False,4,242.1290844629832,75319.5354052506,1684646.9150082257
27,2013,153,153,True,40122.99819353003,27089.367938644384,13033.630254885642,67.51581177453642,32.48418822546357,1005.0563755717299,451.70392659246147,44.94314324761217,85.18712584892576,112.1278210866291,0,0,0,0,153,38,0,262.2418182583662,227.1996351892769,126.01935148026884,132.98600965072814,128.7388633819306,140.61485406446474,177.0546924094404,121.09496388380775,70.2730021842959,74.24670648972184,72.05872402485274,76.81247625211005,13,12,28.0,False,8,504.91644956468326,82851.48632940903,2749162.992339613
28,2013,153,153,True,57749.28823243418,42333.14320814584,15416.145024288337,73.30504756657754,26.694952433422458,6590.499849345562,1084.273495241872,16.452067673585343,100.75911780580613,133.59821094083043,0,0,0,0,153,0,0,377.44632831656327,331.4508720744586,206.52736575331588,215.01474782700916,209.8444649914217,224.16822271823776,276.68721051075715,204.96989131348886,140.29510412318348,145.35545735376792,142.53160354832045,148.6623327282039,12,21,29.0,False,6,341.762230538241,173234.92950894168,3331634.0599217378
29,2013,153,153,True,63383.21788180944,47341.750717110524,16041.467164698919,74.69130204999783,25.308697950002177,3238.8433996706235,295.6879023099723,9.12942880597569,104.84619061894719,140.73282109882763,0,0,0,0,153,0,0,414.2693979203231,360.5224367236198,225.9913876674671,234.65854074264962,229.37901782231432,243.9922336759624,309.42320730137595,228.8381766332134,158.2431846755974,163.32635615585164,160.53466036327833,166.7755133169805,11,25,30.0,False,2,141.72282287053707,22595.86023219582,3610316.335428228
30,2013,153,153,True,71506.62550371015,54016.60085814165,17490.02464556852,75.54069357578477,24.459306424215253,861.3938899706275,191.9698625515232,22.28595591246522,114.31388657234326,153.60917130658203,0,0,0,0,153,0,0,467.3635653837265,397.72560274791954,236.37136035940878,246.7673271104891,240.42860208242772,257.9127483814999,353.04967881138333,254.64870242184216,162.95315381082654,170.02679399639842,165.78859669835214,173.96612132898824,10,26,31.0,False,1,70.86141143461126,5021.302404239921,4343426.467929309
31,2013,153,153,True,81655.45396207302,58612.834326813274,23042.619635259754,71.7806729162727,28.219327083727308,5719.986949163695,2824.639727500603,49.3819260883731,150.605357093201,204.907494413218,0,0,0,0,153,0,0,533.695777529889,455.34470514993995,280.78622714840753,291.9751487800124,285.15593893911216,303.82483360009485,383.0904204366881,266.5607977457604,181.92987393860548,186.92881158133892,184.63157346077716,191.3577864386531,9,16,32.0,False,8,483.8716111678379,138085.8141556785,4772747.813765408
32,2013,153,153,True,103618.52771449552,73569.8112119469,30048.71650254861,71.00063360739587,28.99936639260413,4314.001499255701,1214.333313487249,28.14865302426898,196.39683988593862,271.0435839929553,0,0,0,0,153,0,0,677.2452791797093,582.007095088581,357.1446585877107,371.829435123678,362.80400430212893,387.28469002283305,480.8484392937706,334.57723971704536,228.5049856616775,234.77304698400584,233.18550912442876,240.7664760810617,8,14,33.0,False,2,120.87126335196169,100426.0452376852,5272367.387711016
33,2013,153,153,True,146501.58025339126,99346.8542762099,47154.72597718137,67.8128209295614,32.18717907043861,30182.26348035224,12265.829385962174,40.63919657300343,308.2008233802704,424.5838258929505,0,0,0,0,153,43,0,957.5266683228188,810.0291591997803,472.57200764847585,493.60174987891673,480.69746020145516,515.8773174845841,649.3258449425483,415.9201375479717,268.6404231610519,279.65176788271197,276.5136196050252,286.5582839792292,7,13,34.0,False,21,1342.5152812697781,723067.5289204444,7793061.13254783
34,2013,153,153,True,177730.6740664654,117175.19924270798,60555.47482375741,65.92851788706339,34.0714821129366,2826.225744928612,925.8427415916888,32.75898053271307,395.7874171487412,541.1077815226258,0,0,0,0,153,59,0,1161.6383925912771,977.258660664163,545.8872354874097,572.6118198541965,556.2187160485519,600.9104077823964,765.8509754425359,474.6091889881928,279.6400073703796,294.3226162207334,289.58543358339347,303.41872611230974,6,10,35.0,False,5,292.3322152595349,42681.06853455562,9585666.045939649
35,2013,153,153,True,269293.44172067073,197400.37090744486,71893.07081322586,73.3030740170055,26.696925982994486,3165.7977992635815,440.23012547840733,13.90581942980731,469.88935172043045,636.6402209536247,0,0,0,0,153,0,0,1760.0878543834688,1541.9463250573199,931.0859749507645,971.073557134316,946.5899461880365,1012.6754825661404,1290.1985026630382,949.8893536897403,622.6997721784342,644.3827048175716,631.4867581369502,656.3970522296544,5,20,36.0,False,2,120.87126335289301,17574.557946998793,10926353.75043671
36,2013,153,153,True,300119.6072343407,220791.68410890934,79327.92312543132,73.56789719390437,26.43210280609562,15814.247557307408,3527.7556444854545,22.3074517564091,518.4831576825577,701.7342489779769,0,0,0,0,153,0,0,1961.5660603551678,1725.1497660319396,1035.2738636687445,1080.7707494205167,1052.920833325564,1127.9756962779995,1443.08290267261,1072.9573991906318,693.5327085562243,717.0362789370938,703.0821053331717,731.4661578177188,4,22,37.0,False,9,554.3464648439374,246043.8139298122,11576612.397728955
37,2013,153,153,True,390362.30202342325,290561.6090910554,99800.69293236782,74.43382918507858,25.566170814921417,40567.55672779751,9509.13105279969,23.44023604035263,652.2921106690707,878.1092416820109,0,0,0,0,153,0,0,2551.387594924335,2260.8629307935153,1322.1474543244237,1383.8680160526192,1346.0043880948033,1448.5465130418577,1899.0954842552642,1441.3957116874685,898.9794448381876,930.4949917571877,911.6981139740705,951.8458300169244,3,24,38.0,False,14,868.1100762587881,718046.2255687247,13645388.934065633
38,2013,153,153,True,452614.7390262169,331687.9662378833,120926.77278833362,73.28262595944116,26.717374040558838,36849.14615654547,10917.838871556709,29.628471783782125,790.3710639760367,1049.02941466623,0,0,0,0,153,0,0,2958.2662681452084,2648.4062127141947,1595.1327321522056,1665.1822705017792,1622.1952906862994,1738.538405318234,2167.895204169172,1665.435905794228,1072.2118275072976,1107.3275254893765,1086.4119069064923,1129.678273134736,2,19,39.0,False,14,826.7935149833677,389150.92921974434,14456329.252980487
39,2013,153,153,True,471619.66663170006,337334.79926739866,134284.8673643014,71.52687284579082,28.47312715420918,5115.742152245162,2694.771359200143,52.67605909374224,877.6788716621007,1161.8228976408277,0,0,0,0,153,0,0,3082.4814812529416,2765.1187219724925,1678.757897725969,1751.0825113582928,1706.7083665158045,1826.645671430788,2204.802609590841,1677.5997439525577,1092.9407179568632,1127.5652068626234,1106.9654601563627,1148.9501757692708,1,15,,True,3,100.40626159310341,42681.0689361062,14895693.200490125
1,2014,153,153,True,21845.54773466731,11931.152621065215,9914.395113602091,54.61594630621843,45.38405369378155,21845.54773466731,9914.395113602091,45.38405369378155,64.79996806275877,78.36187112033325,0,0,0,0,153,99,0,142.7813577429236,132.06764505737578,83.69207689822346,87.42569042649346,85.15275781527257,91.06046608888408,77.98138968016481,58.80935860964365,38.7278333593841,40.10743740841089,39.58655479464847,41.13309510740776,17,4,38.0,False,12,746.272418510985,421789.3896951097,421789.3896951097
2,2014,153,153,True,61.7828347204803,13.1060333149196,48.676801405560695,21.213065690841635,78.78693430915834,61.7828347204803,48.676801405560695,78.78693430915834,0.31814902879451434,8.716675771444756,78,63,150,5,8,8,5,0.40380937725804117,0.0,0.0,0.0,2.157004733557447e-15,4.77765974930359e-15,0.0856603484635268,4.184699270683957e-15,0.0,0.0,1.2517169704087332e-15,5.17086300822088e-15,39,2,22.0,False,4,241.93580558405597,451917.20762117615,451917.20762117615
3,2014,153,153,True,33935.88699967692,28922.906847108177,5012.980152568747,85.22808567633294,14.771914323667072,33935.88699967692,5012.980152568747,14.771914323667072,32.76457616058005,41.76630895621935,0,0,0,0,153,0,0,221.8031830044243,197.17784460827897,107.04871110004503,113.05023269386328,109.4250835318356,119.3161504408401,189.0386068438443,157.11672467221294,79.90384507045472,85.2285703359937,81.99318247214605,90.06072754190605,23,35,23.0,False,11,655.5258419543384,891281.1523157916,891281.1523157916
4,2014,153,153,True,6328.243238453886,3278.7632947229195,3049.4799437309666,51.81158768991922,48.18841231008078,6328.243238453886,3049.4799437309666,48.18841231008078,19.9312414622939,27.878378549980678,0,0,5,5,153,109,20,41.36106691799925,31.90377065618654,14.48136824305083,15.376139488066322,14.7703973841812,16.406838157809553,21.429825455705355,5.8507548716428355,0.4598254802361712,1.3051725521021131,0.8323457532608673,1.6840533853156776,27,3,31.0,False,7,412.6236419737836,291235.53168042,291235.53168042
5,2014,153,153,True,19946.125107853506,14250.64910191713,5695.476005936376,71.44570198402162,28.554298015978368,19946.125107853506,5695.476005936376,28.554298015978368,37.22533337213318,54.8776208151089,0,0,0,0,153,0,0,130.36683077028437,109.94767165895615,62.802199163652176,65.8755390021977,64.00377517113213,68.82465222941666,93.14149739815117,61.70154413840726,38.391366456061334,39.821511816704636,39.16928064442816,41.12227209091279,22,11,32.0,False,12,683.5244610776874,399193.5287079231,399193.5287079231
6,2014,153,153,True,5977.3332604585885,3672.430107039227,2304.903153419362,61.43927311754864,38.56072688245137,5977.3332604585885,2304.903153419362,38.56072688245137,15.064726492937005,21.895074421368356,0,32,55,55,153,103,63,39.06753765005613,25.556667419021508,7.195753184826794,7.930610401138343,7.482908206536598,8.861916405008511,24.00281115711913,7.946618883379436,0.0,0.0,0.0,1.1846819821433503e-13,29,5,24.0,False,8,442.9416076497891,444385.2526979965,444385.2526979965
7,2014,153,153,True,6712.4932421779795,5496.2371307365465,1216.256111441434,81.8807100795412,18.11928992045882,6712.4932421779795,1216.256111441434,18.11928992045882,7.949386349290418,9.951534147977984,0,0,0,0,153,0,0,43.872504850836464,41.72342245233833,23.824325509920605,25.54218422911231,24.493122507388932,27.18700314723961,35.92311850154606,32.74022278468142,16.700841107584843,18.154714797406783,17.275417949921785,19.33275431832032,35,32,26.0,False,3,191.9259536664315,266129.0193512085,266129.0193512085
8,2014,153,153,True,3851.196225777012,3432.2042995167,418.99192626031237,89.1204731803616,10.879526819638414,3851.196225777012,418.99192626031237,10.879526819638414,2.738509321962826,4.582731059793115,18,33,38,13,128,20,10,25.171217161941254,17.630418333500405,0.0,0.0,0.0,0.35909116636216526,22.43270783997843,13.382911432899137,0.0,0.0,0.0,0.0,38,38,29.0,False,4,221.47080382426637,256086.4152742944,256086.4152742944
9,2014,153,153,True,6681.807105955539,5098.1846061416,1583.6224998139392,76.29948792741345,23.700512072586562,6681.807105955539,1583.6224998139392,23.700512072586562,10.350473854993066,13.653402862033754,0,0,0,0,153,0,0,43.67194186899045,36.96849829835185,20.873752768322667,21.944219569094876,21.28833663778843,23.10383288548574,33.32146801399738,24.88305948025801,13.065856152380766,13.96404805804133,13.423075391786844,14.549179250648082,31,20,24.0,False,16,926.2333821795478,728088.8290157933,728088.8290157933
10,2014,153,153,True,14828.078198637091,11341.509125602848,3486.5690730342435,76.48670969812724,23.513290301872757,14828.078198637091,3486.5690730342435,23.513290301872757,22.78803315708656,30.250047721853747,0,0,0,0,153,0,0,96.91554378194178,87.36978892684593,45.742681574154346,47.374630683591775,46.38052607335611,50.8389333353764,74.12751062485522,57.806557127881234,34.093703077438285,34.749013779263905,34.324500442328144,35.511344122172545,26,21,23.0,False,3,191.73267478750427,286214.23091195483,286214.23091195483
11,2014,153,153,True,34059.07060085091,21304.409013788572,12754.661587062335,62.55135163099935,37.44864836900066,34059.07060085091,12754.661587062335,37.44864836900066,83.36380122262965,112.46468662496044,0,0,0,0,153,93,7,222.60830458072488,172.4051482722407,57.568898695683636,63.3423181269488,59.79758042091132,70.31607715605234,139.24450335809524,66.33992367564895,3.9683941231492454,7.416860062084555,5.349255537547707,9.29390127971068,14,6,34.0,False,46,2573.649529595932,1749923.8448572643,1749923.8448572643
12,2014,153,153,True,6643.839564481104,5278.379978946071,1365.4595855350335,79.44773391526535,20.55226608473467,6643.839564481104,1365.4595855350335,20.55226608473467,8.924572454477342,13.779430544448694,0,0,0,0,153,0,0,43.42378800314447,32.74919526148956,24.529370936556518,25.321279090152093,24.842120399898644,26.02210029675587,34.49921554866713,23.415252028215594,18.95832460526568,19.43677187968754,19.149466076052846,19.81122026009606,32,29,21.0,False,5,250.04925958719105,283703.5808656616,283703.5808656616
13,2014,153,153,True,1989.4351234288515,1557.0255455492013,432.40957787965027,78.2647057555524,21.735294244447605,1989.4351234288515,432.40957787965027,21.735294244447605,2.8262063913702633,4.678876330335225,0,0,21,21,153,0,0,13.002843943979421,7.632346316870544,1.0679519956120955,1.3169612842575777,1.1620799705457026,1.6291123686934463,10.176637552609158,4.610837750439681,0.5581708598769908,0.6954204031359005,0.6100688698898964,0.8622072359939004,37,26,22.0,False,1,50.00985191669315,263618.3671985846,263618.3671985846
14,2014,153,153,True,5079.240433446207,4166.603030397705,912.6374030485024,82.03201019902718,17.967989800972827,5079.240433446207,912.6374030485024,17.967989800972827,5.964950346722238,11.001494438815897,0,0,0,0,153,0,0,33.19764989180528,21.16035367917264,12.842199700378345,12.930562741643321,12.84430320704117,13.84111997939083,27.23269954508304,14.137974164345557,11.40411273045048,11.512191859169665,11.482773951276682,11.562676759869218,36,33,25.0,False,3,171.26767302837195,286214.2295021044,286214.2295021044
15,2014,153,153,True,9695.827130348742,7962.185360187068,1733.6417701616733,82.11971246129966,17.880287538700344,9695.827130348742,1733.6417701616733,17.880287538700344,11.330991961841002,14.011577416180401,0,0,0,0,153,0,0,63.37141915260616,58.67481949026839,30.614788766779625,32.88985307861478,31.496651664817676,35.13016338316028,52.04042719076515,45.86804254663568,21.637255030276826,23.463542965381194,22.351071325511942,25.186482697349327,30,34,21.0,False,3,171.26767302837195,303788.7854001284,303788.7854001284
16,2014,153,153,True,10024.794896117088,8757.787492607284,1267.0074035098046,87.36126358055908,12.638736419440917,10024.794896117088,1267.0074035098046,12.638736419440917,8.281094140586958,11.704589476686863,0,0,0,0,153,8,0,65.52153526873913,41.284006939890475,7.965674025673826,10.056263298390775,8.77421303431301,12.284273880450366,57.24044112815218,31.27006102273159,3.2167268176715353,5.00953553904012,3.916621796684467,6.626232589193302,34,37,30.0,False,15,959.243210574303,728088.830096841,728088.830096841
17,2014,153,153,True,83232.20154280895,71918.32886618993,11313.87267661902,86.40685640064447,13.593143599355518,83232.20154280895,11313.87267661902,13.593143599355518,73.94688023933999,92.98600806311106,0,0,0,0,153,0,0,544.0013172732611,505.55318725617417,335.5798916470248,348.02180383064984,340.4355712875063,361.06626846407624,470.0544370339211,417.9207103213656,282.379558865407,291.2382433391561,285.87640849794246,299.69322678143385,15,36,35.0,False,31,1696.2663260597874,1323113.1465500633,1323113.1465500633
18,2014,153,153,True,12024.179606669954,2391.1905798817133,9632.989026788238,19.886517484779517,80.11348251522047,12024.179606669954,9632.989026788238,80.11348251522047,62.96071259338718,85.28222482329298,0,77,101,101,153,138,106,78.58940919392127,70.07009177733947,41.037763401920465,43.02049162220964,41.79545784925965,44.99478635342016,15.628696600534074,0.0,0.0,0.0,0.0,0.0,18,1,39.0,False,7,496.02988004490794,396682.87857353204,396682.87857353204
19,2014,153,153,True,19534.3920404362,15514.455361022758,4019.9366794134394,79.42123475820404,20.57876524179595,19534.3920404362,4019.9366794134394,20.57876524179595,26.274095943878688,34.980588494626325,0,0,0,0,153,0,0,127.67576497017124,116.44723835877042,41.548766370039765,46.80097610708717,43.58713723498407,52.22459999682545,101.40166902629254,82.94978064243298,21.591958274859778,25.23977899153952,23.051090436082177,29.134075700583686,25,28,36.0,False,7,433.86175925048747,404214.83336243127,404214.83336243127
20,2014,153,153,True,13764.483740238997,12433.64266722975,1330.8410730092478,90.331340440189,9.668659559810996,13764.483740238997,1330.8410730092478,9.668659559810996,8.69830766672711,12.083688619163837,0,0,0,0,153,0,0,89.96394601463396,73.22661281691761,50.24678577261396,51.5359118927728,50.749783389695885,52.843147737795206,81.26563834790686,63.325037853733754,44.27372971415445,45.39895492282569,44.718392486132245,46.36860674512848,33,39,28.0,False,5,270.9008191041778,409236.13807318325,409236.13807318325
21,2014,153,153,True,25961.389569228864,19981.215794759206,5980.173774469657,76.96512446484086,23.03487553515914,9621.722874399014,2881.0724187729493,29.943415086696774,39.08610310110887,51.36791180394354,0,0,0,0,153,0,0,169.68228476620172,138.94510911452065,77.38080551739662,82.26471608895298,79.28389878034305,87.02467581459572,130.59618166509284,94.95484905806481,50.704953962785275,53.60710774796999,51.8579224774337,55.8585170389868,20,24,27.0,False,11,654.5594475581136,394172.2247361882,981664.5910019783
22,2014,153,153,True,7900.56854711615,5337.106560267248,2563.4619868489017,67.55344920354356,32.446550796456435,5849.350588966819,2082.3756075636907,35.60011621617477,16.75465350881635,24.80794901182834,0,15,42,42,153,97,45,51.637702922327776,28.83972193804918,5.663438755274197,6.672078238343517,6.046458365612575,7.901494952729059,34.88304941351142,9.781947568889514,0.0,0.0,0.0,0.118721153236953,28,8,25.0,False,16,925.2669877830901,394172.2269855382,1109707.801805299
23,2014,153,153,True,55416.52128534857,44498.266443800254,10918.254841548314,80.29783431311311,19.702165686886886,6652.55608703456,2418.705615945323,36.357538129730884,71.36114275521774,92.7999197447648,0,0,0,0,153,0,0,362.19948552515405,318.2308757641218,161.93260167668583,171.057769533631,165.52493495802403,182.35728315949422,290.8383427699363,228.25337952126327,111.93203642939204,118.90441722635218,114.65329853634182,124.8866771447736,16,31,37.0,False,8,483.6783322879794,173234.92754020586,1350730.3107679524
24,2014,153,153,True,13708.509967417373,8844.455044436865,4864.054922980508,64.51798966815883,35.48201033184117,1049.369601003246,975.5292697472082,92.96336284323053,31.791208646931427,44.34178603143941,0,0,0,0,153,98,0,89.59810436220505,64.46411469693103,28.421217531930324,30.274382919470206,29.141098424783518,32.42499687138979,57.806895715273626,26.30999539508396,8.895627360061868,9.993938836294262,9.379184588481806,10.60955797196638,24,7,26.0,False,8,546.0397319625324,170724.27853797673,1343198.3602517666
25,2014,153,153,True,18824.741308047236,13100.515375764095,5724.225932283141,69.59200746181762,30.40799253818239,5844.932327484879,2248.1265423857376,38.462832697211475,37.413241387471516,56.077006297098436,0,15,46,46,153,96,53,123.03752488919763,71.71726831672154,9.828795859543114,12.57763384237976,10.849003115532797,16.550544619485432,85.62428350172611,24.539094759895036,0.0,0.0,6.813597305413817e-14,2.369252941984238e-13,21,10,33.0,False,16,967.7432223359499,401704.18460896594,1797626.2159163693
26,2014,153,153,True,22432.05812776879,15499.997712929577,6932.060414839209,69.09752829920689,30.902471700793107,2011.0549181734336,851.7493804172668,42.3533625422263,45.30758441071379,60.22256822237672,0,0,0,0,153,43,0,146.61475900502475,117.42660300205395,62.6997923799662,66.27305037782483,64.0892959536312,70.07186170398083,101.30717459431096,63.25849900010079,34.45017670576945,36.24184519812327,35.331509563913635,37.40016037985583,19,9,27.0,False,4,242.1290844629832,75319.5354052506,1684646.9150082257
27,2014,153,153,True,49708.62979734667,36360.93757651898,13347.692220827688,73.14813891422098,26.851861085779024,1315.1821003490222,435.45803151882257,33.11009413854256,87.23981843678227,112.94056422119598,0,0,0,0,153,0,0,324.89300521141615,262.0333050125502,143.7770272440189,152.30636504974495,147.09709483351148,160.95219373107514,237.65318677463387,160.05163391564614,87.40545820478174,92.44721449115609,89.42949549386535,95.2749947598804,13,13,28.0,False,8,504.91644956468326,82851.48632940903,2749162.992339613
28,2014,153,153,True,70911.80381450357,55172.79267562447,15739.011138879085,77.8048078144361,22.19519218556388,7438.690276917899,1060.4778450421504,14.256244117768839,102.86935384888291,135.1095305828713,0,0,0,0,153,0,0,463.47584192485994,379.4027032355019,228.73823214664642,239.08630371501482,232.76500431167636,249.587783546975,360.6064880759769,258.06375744029106,162.81810528127426,169.16828623997904,165.36274537297228,172.9780003048786,12,25,29.0,False,6,341.762230538241,173234.92950894168,3331634.0599217378
29,2014,153,153,True,78124.57960086668,61706.96847469856,16417.61112616813,78.98534467635588,21.01465532364413,3361.5795605861094,259.6080610287313,7.722799843043645,107.30464788345182,142.27321437938087,0,0,0,0,153,0,0,510.61816732592604,418.2233286281531,248.79118824156845,259.3170042189999,252.88650818469804,270.3324978205881,403.3135194424742,290.41475712422226,181.75476568038303,188.24792044954822,184.35665449946424,192.1485751866032,11,27,30.0,False,2,141.72282287053707,22595.86023219582,3610316.335428228
30,2014,153,153,True,89013.34479080542,71155.34721635137,17857.997574454064,79.93784233541274,20.06215766458727,863.9702938216477,173.37904477613,20.067709042311265,116.71893839512461,155.2642268352534,0,0,0,0,153,0,0,581.7865672601662,465.09691878186436,262.3131603924214,274.9305420351794,267.21738564469905,288.1753478974586,465.0676288650416,325.72486136428125,189.87075153987865,198.1159429774449,193.15834918492115,203.523752819879,10,30,31.0,False,1,70.86141143461126,5021.302404239921,4343426.467929309
31,2014,153,153,True,101365.51322037817,77828.79827291096,23536.71494746719,76.78035241009813,23.21964758990186,6023.9251911188485,2629.2374292821623,43.64658168661326,153.8347382187398,207.67239248847392,0,0,0,0,153,0,0,662.5196942508377,533.2044757789415,309.1458660925112,322.78626986015985,314.3875215864363,337.2258731946151,508.68495603209783,344.46848551241635,213.3037073579823,220.67889502021836,216.61924109444854,225.58029851801783,9,22,32.0,False,8,483.8716111678379,138085.8141556785,4772747.813765408
32,2014,153,153,True,126019.72463596378,95627.12995026002,30392.59468570377,75.88266854772174,24.11733145227828,4708.086307732125,1160.4037323002049,24.647036108799988,198.64440971048217,273.4457308616186,0,0,0,0,153,0,0,823.6583309540116,670.4900642008124,386.7172912109502,403.97396856316294,393.27071071157764,422.30950629932613,625.0139212435295,423.3887176632158,263.2330793190607,271.75946205707817,267.3357892368604,278.1126633308166,8,18,33.0,False,2,120.87126335196169,100426.0452376852,5272367.387711016
33,2014,153,153,True,181704.5525659565,133203.605678121,48500.94688783548,73.30779762921446,26.69220237078553,36860.08662194546,12384.126269848577,33.5976591614286,316.9996528616698,429.2759615276286,0,0,0,0,153,0,0,1187.6114546794543,952.9212051290045,519.7082783525514,544.6128897950043,529.1877943308817,573.3538222895676,870.6118018177843,556.0251247945971,322.80457069355055,332.51585998710425,328.0558018562948,340.9930192297913,7,14,34.0,False,21,1342.5152812697781,723067.5289204444,7793061.13254783
34,2014,153,153,True,218894.08709784673,156693.8692085417,62200.21788930503,71.58433162175768,28.415668378242316,3130.4639310393177,944.6094144072039,30.17474199402746,406.53737182552305,550.13489894176,0,0,0,0,153,36,0,1430.6803078290636,1143.9861025479577,593.461228502007,624.2232242291451,605.2009262773206,660.0451085556783,1024.1429360035406,633.1360254290627,338.91617452349465,351.3176713770756,345.5118140202179,361.95408637744936,6,12,35.0,False,5,292.3322152595349,42681.06853455562,9585666.045939649
35,2014,153,153,True,305196.6511299156,231275.33351216023,73921.31761775541,75.77911902241395,24.220880977586056,3070.3624892599373,407.2270518313519,13.263158772158777,483.14586678271513,646.5648757500962,0,0,0,0,153,0,0,1994.749353790298,1669.1713828260083,945.517604877673,988.9611278243235,962.2063569373951,1038.0674996389453,1511.6034870075832,1067.3381602881898,635.4615219095044,660.8193834756523,645.6530975223139,676.1685499854959,5,17,36.0,False,2,120.87126335289301,17574.557946998793,10926353.75043671
36,2014,153,153,True,341639.678283732,260341.23539978743,81298.44288394453,76.20345409164501,23.79654590835498,16908.635113380173,3357.188586775687,19.85487630588864,531.3623717904871,708.3262638773006,0,0,0,0,153,0,0,2232.939073749882,1882.8735752123685,1062.6854931171488,1112.9037201320807,1082.0063159066597,1168.9602753849822,1701.576701959395,1223.34710668465,715.3471308330855,745.3850589747127,727.4166246592221,765.0473179550697,4,19,37.0,False,9,554.3464648439374,246043.8139298122,11576612.397728955
37,2014,153,153,True,442902.87946942134,340224.4723234082,102678.40714601311,76.81694748315535,23.18305251684465,45846.67990034077,10461.70942052026,22.818903011649702,671.1007003007393,894.6110066977953,0,0,0,0,153,0,0,2894.790061891643,2479.5892671974325,1373.622775095231,1440.90135919432,1399.605917375242,1516.833529257986,2223.689361590903,1644.3630756539387,941.8744413453821,983.2425826404966,958.4023704082158,1012.1666888630076,3,23,38.0,False,14,868.1100762587881,718046.2255687247,13645388.934065633
